feed_timestamp,iso_time_utc,route_id,trip_id,stop_id,delay_seconds,stop_name,stop_lat,stop_lon,route_short_name,route_long_name,route_type
1767150129,2025-12-31T03:02:09+00:00,103W,115563140,25427,,Auraria West Station,39.742027,-105.010937,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563142,33955,,Federal Center Station,39.719895,-105.128448,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563143,33959,,Lamar Station,39.736662,-105.06591,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563145,33948,,Jeffco Government Center Station,39.726318,-105.201046,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563146,33955,,Federal Center Station,39.719895,-105.128448,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563228,33568,,Jeffco Government Center Station,39.726394,-105.200985,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563230,33558,,Decatur / Federal Station,39.737129,-105.024452,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563231,33565,,Oak Station,39.7374,-105.120463,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563232,25434,,Union Station Track 12,39.755125,-105.003351,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,103W,115563233,25434,,Union Station Track 12,39.755125,-105.003351,W,Union Station to Jefferson County Government Center-Golden Station,0
1767150129,2025-12-31T03:02:09+00:00,107R,115563584,25974,,Dayton Station,39.643119,-104.87767,R,Lincoln Station to Peoria Station,0
1767150129,2025-12-31T03:02:09+00:00,107R,115563615,34005,,Lincoln Station,39.546353,-104.869622,R,Lincoln Station to Peoria Station,0
1767150129,2025-12-31T03:02:09+00:00,107R,115563617,34585,,Colfax Station,39.740689,-104.826999,R,Lincoln Station to Peoria Station,0
1767150129,2025-12-31T03:02:09+00:00,107R,115563633,34004,,Dayton Station,39.642743,-104.878433,R,Lincoln Station to Peoria Station,0
1767150129,2025-12-31T03:02:09+00:00,107R,115563635,34584,,13th Ave Station,39.73446,-104.82369,R,Lincoln Station to Peoria Station,0
1767150129,2025-12-31T03:02:09+00:00,107R,115563639,34744,,Peoria Station,39.767176,-104.849977,R,Lincoln Station to Peoria Station,0
1767150129,2025-12-31T03:02:09+00:00,104L,115564215,34650,,Denver Airport Station Gate 6,39.847909,-104.673762,104L,Wagon Road / Denver Airport Limited,3
1767150129,2025-12-31T03:02:09+00:00,104L,115564240,33803,,104th Ave & Walden St,39.885745,-104.776891,104L,Wagon Road / Denver Airport Limited,3
1767150129,2025-12-31T03:02:09+00:00,104L,115564243,20980,,104th Ave & Irma Dr,39.885201,-104.962966,104L,Wagon Road / Denver Airport Limited,3
1767150129,2025-12-31T03:02:09+00:00,120,115564339,35276,,12200 Block Claude Ct,39.916905,-104.959387,120,120th Avenue Crosstown,3
1767150129,2025-12-31T03:02:09+00:00,204,115564434,19825,,Downtown Boulder Station Gate J,40.017366,-105.2767,204,Table Mesa / Moorhead / North 19th,3
1767150129,2025-12-31T03:02:09+00:00,204,115564486,34335,,20th St & Pearl St,40.020388,-105.269883,204,Table Mesa / Moorhead / North 19th,3
1767150129,2025-12-31T03:02:09+00:00,204,115564490,24253,,Front Range Ave & Broadway,40.06284,-105.282297,204,Table Mesa / Moorhead / North 19th,3
1767150129,2025-12-31T03:02:09+00:00,205,115564613,10726,,28th St & CO 119,40.035155,-105.258283,205,28th St / Gunbarrel,3
1767150129,2025-12-31T03:02:09+00:00,205,115564629,19690,,63rd St & Gunbarrel Ave,40.061524,-105.20695,205,28th St / Gunbarrel,3
1767150129,2025-12-31T03:02:09+00:00,225D,115564855,12350,,4800 Block Baseline Rd,39.999944,-105.234323,225D,Boulder / Lafayette via Baseline,3
1767150129,2025-12-31T03:02:09+00:00,225D,115564887,34847,,Canterbury Dr & Willoughby Blvd,39.991695,-105.074187,225D,Boulder / Lafayette via Baseline,3
1767150129,2025-12-31T03:02:09+00:00,225,115564888,12432,,Broadway & Euclid Ave,40.006482,-105.273076,225,Boulder / Lafayette via Baseline,3
1767150129,2025-12-31T03:02:09+00:00,324,115565021,33914,,Nelson Rd & Gooseberry Dr,40.152459,-105.158478,324,Main Street Crosstown,3
1767150129,2025-12-31T03:02:09+00:00,AB1,115565313,34783,,Via Varra Rd & Midway Blvd,39.940652,-105.125048,AB1,Boulder / Denver Airport,3
1767150129,2025-12-31T03:02:09+00:00,AB2,115565317,34650,,Denver Airport Station Gate 6,39.847909,-104.673762,AB2,Boulder / Denver Airport,3
1767150129,2025-12-31T03:02:09+00:00,AB1,115565353,34656,,US 36 & McCaslin Station Gate E,39.95898,-105.167154,AB1,Boulder / Denver Airport,3
1767150129,2025-12-31T03:02:09+00:00,BOLT,115565461,18107,,CO 119 & CO 52,40.088298,-105.191316,BOLT,Boulder / Longmont,3
1767150129,2025-12-31T03:02:09+00:00,BOLT,115565462,18011,,CO 119 & Jay Rd,40.050452,-105.235313,BOLT,Boulder / Longmont,3
1767150129,2025-12-31T03:02:09+00:00,DASH,115565598,34847,,Canterbury Dr & Willoughby Blvd,39.991695,-105.074187,DASH,Boulder / Lafayette via Louisville,3
1767150129,2025-12-31T03:02:09+00:00,FF1,115565976,17891,,US 36 & Table Mesa Station Gate C,39.986751,-105.232921,FF1,Flatiron Flyer,3
1767150129,2025-12-31T03:02:09+00:00,FF1,115565977,22903,,US 36 & Sheridan Station Gate D,39.857772,-105.053267,FF1,Flatiron Flyer,3
1767150129,2025-12-31T03:02:09+00:00,JUMP,115566175,25172,,Arapahoe Rd & Forest Park Dr,40.014546,-105.127756,JUMP,Boulder / Lafayette/ Erie,3
1767150129,2025-12-31T03:02:09+00:00,JUMP,115566233,12233,,Arapahoe Ave & Commerce St,40.01483,-105.232478,JUMP,Boulder / Lafayette/ Erie,3
1767150129,2025-12-31T03:02:09+00:00,LD3,115566289,19963,,W Baseline Rd & N Carr Ave,40.000282,-105.098917,LD3,Longmont / Denver,3
1767150129,2025-12-31T03:02:09+00:00,LD3,115566316,35486,,Bross St & 8th Ave Gate C,40.171857,-105.108466,LD3,Longmont / Denver,3
1767150129,2025-12-31T03:02:09+00:00,NB2,115566400,21897,,Canyon Blvd & 3rd St,40.0144,-105.291177,NB2,Boulder/ Nederland/ Eldora,3
1767150129,2025-12-31T03:02:09+00:00,SKIP,115566707,33233,,Front Range Ave & Broadway,40.062838,-105.282576,SKIP,Broadway,3
1767150129,2025-12-31T03:02:09+00:00,SKIP,115566731,14126,,Greenbriar Blvd & Gillaspie Dr,39.971571,-105.245304,SKIP,Broadway,3
1767150129,2025-12-31T03:02:09+00:00,SKIP,115566733,17892,,Broadway & Pleasant St,40.009321,-105.275998,SKIP,Broadway,3
1767150129,2025-12-31T03:02:09+00:00,SKIP,115566734,22004,,Broadway & Lee Hill Dr,40.061015,-105.282037,SKIP,Broadway,3
1767150129,2025-12-31T03:02:09+00:00,SKIP,115566876,12475,,Broadway & Alpine Ave,40.026273,-105.282194,SKIP,Broadway,3
1767150129,2025-12-31T03:02:09+00:00,SKIP,115566877,12475,,Broadway & Alpine Ave,40.026273,-105.282194,SKIP,Broadway,3
1767150129,2025-12-31T03:02:09+00:00,SKIP,115566878,12574,,Broadway & College Ave,40.007812,-105.275329,SKIP,Broadway,3
1767150129,2025-12-31T03:02:09+00:00,SKIP,115566879,22876,,Greenbriar Blvd & Greenbriar Ct,39.971971,-105.241884,SKIP,Broadway,3
1767150129,2025-12-31T03:02:09+00:00,28,115567269,10556,,22nd Ave & Downing St,39.749563,-104.97364,28,28th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,31,115567507,13742,,Federal Blvd & W 60th Ave,39.805624,-105.025149,31,Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,31,115567514,13708,,Federal Blvd & W 23rd Ave,39.751407,-105.025014,31,Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,31,115567557,13813,,S Federal Blvd & W Florida Ave,39.689857,-105.024936,31,Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,31,115567558,34532,,Clear Creek-Federal Station Gate B,39.804151,-105.023053,31,Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,31,115567636,13707,,Federal Blvd & W 20th Ave,39.747314,-105.025355,31,Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,31,115567656,13738,,Federal Blvd & W 58th Ave,39.802971,-105.025453,31,Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,31,115567657,13830,,S Federal Blvd & W Kentucky Ave,39.700093,-105.025218,31,Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,31,115567665,34701,,Westminster Station Gate B,39.823295,-105.027012,31,Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,44,115567773,11145,,W 44th Ave & Hoyt Ct,39.778048,-105.103854,44,44th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,44,115567790,16708,,Tejon St & W 32nd Ave,39.762285,-105.011124,44,44th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,100,115567861,14841,,Kipling St & W 77th Dr,39.837565,-105.10987,100,Kipling Street,3
1767150129,2025-12-31T03:02:09+00:00,100,115567891,34925,,Kipling Ct & W 51st Pl,39.790637,-105.110403,100,Kipling Street,3
1767150129,2025-12-31T03:02:09+00:00,21,115568063,13583,,Evans Ave & S Franklin St,39.678383,-104.968212,21,Evans Avenue,3
1767150129,2025-12-31T03:02:09+00:00,21,115568064,14518,,Iliff Ave & S Blackhawk St,39.674724,-104.823547,21,Evans Avenue,3
1767150129,2025-12-31T03:02:09+00:00,21,115568119,13630,,W Evans Ave & S Sheridan Blvd,39.679204,-105.053695,21,Evans Avenue,3
1767150129,2025-12-31T03:02:09+00:00,21,115568120,14519,,Iliff Ave & S Blackhawk St,39.674971,-104.823583,21,Evans Avenue,3
1767150129,2025-12-31T03:02:09+00:00,32,115568208,17703,,15th St & Stout St [ Y Stop ],39.745549,-104.994948,32,West 32nd Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568311,17341,,W Yale Ave & S Lowell Blvd,39.667631,-105.034405,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568312,20171,,S Elati St & Englewood Pkwy,39.65571,-104.993607,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568313,14092,,Girard Ave & S Akron St,39.653893,-104.880891,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568341,17341,,W Yale Ave & S Lowell Blvd,39.667631,-105.034405,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568343,15773,,S Parker Rd & Dartmouth Ave,39.659794,-104.851638,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568344,25211,,Hampden Ave & S Gilpin St,39.653325,-104.968101,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568345,13274,,W Dartmouth Ave & S Ingalls Way,39.659154,-105.064889,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568346,18675,,Wadsworth & Hampden PnR,39.650534,-105.083005,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,35,115568375,14180,,Hampden Ave & S Pearl St,39.653226,-104.980305,35,Hampden Avenue,3
1767150129,2025-12-31T03:02:09+00:00,52,115568786,17750,,Larimer St & 19th St,39.751793,-104.994254,52,W 52nd Avenue / South Bannock,3
1767150129,2025-12-31T03:02:09+00:00,52,115568820,11021,,W 38th Ave & Navajo St,39.769205,-105.003834,52,W 52nd Avenue / South Bannock,3
1767150129,2025-12-31T03:02:09+00:00,FREE,115569640,22352,,16th Street & Lawrence St,39.748544,-104.996777,FreeRide,16th Street FreeRide,3
1767150129,2025-12-31T03:02:09+00:00,FREE,115569722,22358,,16th Street & Welton St,39.744495,-104.991487,FreeRide,16th Street FreeRide,3
1767150129,2025-12-31T03:02:09+00:00,FREE,115569723,22362,,16th Street & Cleveland Pl,39.741796,-104.987998,FreeRide,16th Street FreeRide,3
1767150129,2025-12-31T03:02:09+00:00,FREE,115569916,22366,,16th Street & Welton St,39.744507,-104.991086,FreeRide,16th Street FreeRide,3
1767150129,2025-12-31T03:02:09+00:00,FREE,115569917,22372,,16th Street & Lawrence St,39.748444,-104.996392,FreeRide,16th Street FreeRide,3
1767150129,2025-12-31T03:02:09+00:00,FREE,115569918,25425,,16th Street & Wynkoop St,39.751815,-105.000764,FreeRide,16th Street FreeRide,3
1767150129,2025-12-31T03:02:09+00:00,30,115570241,26266,,Littleton Downtown Station Gate B,39.610818,-105.015854,30,South Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,30,115570242,13836,,S Federal Blvd & W Mississippi Ave,39.69712,-105.02498,30,South Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,30,115570307,13784,,S Federal Blvd & W Amherst Ave,39.664595,-105.025244,30,South Federal Blvd,3
1767150129,2025-12-31T03:02:09+00:00,38,115570509,10994,,W 38th Ave & High Ct,39.769296,-105.076414,38,West 38th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,38,115570518,16663,,Stout St & 27th St,39.756263,-104.979505,38,West 38th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,38,115570550,10965,,35th Ave & Forest St,39.76566,-104.926807,38,West 38th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,38,115570558,17753,,Lawrence St & 18th St,39.750774,-104.993505,38,West 38th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,38,115570562,10992,,W 38th Ave & Harlan St,39.769432,-105.063248,38,West 38th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,38,115570569,17703,,15th St & Stout St [ Y Stop ],39.745549,-104.994948,38,West 38th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,101S,115781866,29104,,Theatre District / Convention Center Station,39.743652,-104.997481,S,I-25 & Broadway Station to 30th & Downing Station,0
1767150129,2025-12-31T03:02:09+00:00,101S,115781867,23041,,I-25 & Broadway Station,39.701958,-104.990075,S,I-25 & Broadway Station to 30th & Downing Station,0
1767150129,2025-12-31T03:02:09+00:00,101S,115781925,23060,,Alameda Station,39.708196,-104.992785,S,I-25 & Broadway Station to 30th & Downing Station,0
1767150129,2025-12-31T03:02:09+00:00,101S,115781926,23051,,30th & Downing Station,39.759213,-104.973456,S,I-25 & Broadway Station to 30th & Downing Station,0
1767150129,2025-12-31T03:02:09+00:00,101S,115781927,23051,,30th & Downing Station,39.759213,-104.973456,S,I-25 & Broadway Station to 30th & Downing Station,0
1767150129,2025-12-31T03:02:09+00:00,101S,115781967,23051,,30th & Downing Station,39.759213,-104.973456,S,I-25 & Broadway Station to 30th & Downing Station,0
1767150129,2025-12-31T03:02:09+00:00,101S,115781973,23049,,25th & Welton Station,39.753528,-104.979493,S,I-25 & Broadway Station to 30th & Downing Station,0
1767150129,2025-12-31T03:02:09+00:00,101S,115781974,23041,,I-25 & Broadway Station,39.701958,-104.990075,S,I-25 & Broadway Station to 30th & Downing Station,0
